FontFamilyName, FontSize, Width, dpiX, dpiY
MS Reference Specialty, 4, 3, 96, 96
MS Reference Specialty, 5, 4, 96, 96
MS Reference Specialty, 6, 5, 96, 96
MS Reference Specialty, 7, 6, 96, 96
MS Reference Specialty, 8, 6, 96, 96
MS Reference Specialty, 9, 7, 96, 96
MS Reference Specialty, 10, 8, 96, 96
MS Reference Specialty, 11, 9, 96, 96
MS Reference Specialty, 12, 10, 96, 96
MS Reference Specialty, 13, 10, 96, 96
MS Reference Specialty, 14, 11, 96, 96
MS Reference Specialty, 15, 12, 96, 96
MS Reference Specialty, 16, 13, 96, 96
MS Reference Specialty, 17, 14, 96, 96
MS Reference Specialty, 18, 14, 96, 96
MS Reference Specialty, 19, 15, 96, 96
MS Reference Specialty, 20, 16, 96, 96
MS Reference Specialty, 21, 17, 96, 96
MS Reference Specialty, 22, 18, 96, 96
MS Reference Specialty, 23, 19, 96, 96
MS Reference Specialty, 24, 19, 96, 96
MS Reference Specialty, 25, 20, 96, 96
MS UI Gothic, 2, 1, 96, 96
MS UI Gothic, 3, 2, 96, 96
MS UI Gothic, 4, 3, 96, 96
MS UI Gothic, 5, 3, 96, 96
MS UI Gothic, 6, 4, 96, 96
MS UI Gothic, 7, 5, 96, 96
MS UI Gothic, 8, 5, 96, 96
MS UI Gothic, 9, 6, 96, 96
MS UI Gothic, 10, 7, 96, 96
MS UI Gothic, 11, 7, 96, 96
MS UI Gothic, 12, 8, 96, 96
MS UI Gothic, 13, 9, 96, 96
MS UI Gothic, 14, 9, 96, 96
MS UI Gothic, 15, 10, 96, 96
MS UI Gothic, 16, 11, 96, 96
MS UI Gothic, 17, 11, 96, 96
MS UI Gothic, 18, 12, 96, 96
MS UI Gothic, 19, 13, 96, 96
MS UI Gothic, 20, 13, 96, 96
MS UI Gothic, 21, 14, 96, 96
MS UI Gothic, 22, 15, 96, 96
MS UI Gothic, 23, 15, 96, 96
MS UI Gothic, 24, 16, 96, 96
MS UI Gothic, 25, 17, 96, 96
MT Extra, 2, 1, 96, 96
MT Extra, 3, 2, 96, 96
MT Extra, 4, 3, 96, 96
MT Extra, 5, 3, 96, 96
MT Extra, 6, 4, 96, 96
MT Extra, 7, 5, 96, 96
MT Extra, 8, 5, 96, 96
MT Extra, 9, 6, 96, 96
MT Extra, 10, 7, 96, 96
MT Extra, 11, 7, 96, 96
MT Extra, 12, 8, 96, 96
MT Extra, 13, 9, 96, 96
MT Extra, 14, 9, 96, 96
MT Extra, 15, 10, 96, 96
MT Extra, 16, 11, 96, 96
MT Extra, 17, 11, 96, 96
MT Extra, 18, 12, 96, 96
MT Extra, 19, 13, 96, 96
MT Extra, 20, 13, 96, 96
MT Extra, 21, 14, 96, 96
MT Extra, 22, 15, 96, 96
MT Extra, 23, 15, 96, 96
MT Extra, 24, 16, 96, 96
MT Extra, 25, 17, 96, 96
MV Boli, 2, 2, 96, 96
MV Boli, 3, 3, 96, 96
MV Boli, 4, 4, 96, 96
MV Boli, 5, 5, 96, 96
MV Boli, 6, 6, 96, 96
MV Boli, 7, 7, 96, 96
MV Boli, 8, 7, 96, 96
MV Boli, 9, 8, 96, 96
MV Boli, 10, 9, 96, 96
MV Boli, 11, 10, 96, 96
MV Boli, 12, 11, 96, 96
MV Boli, 13, 12, 96, 96
MV Boli, 14, 13, 96, 96
MV Boli, 15, 14, 96, 96
MV Boli, 16, 15, 96, 96
MV Boli, 17, 16, 96, 96
MV Boli, 18, 17, 96, 96
MV Boli, 19, 18, 96, 96
MV Boli, 20, 19, 96, 96
MV Boli, 21, 20, 96, 96
MV Boli, 22, 21, 96, 96
MV Boli, 23, 22, 96, 96
MV Boli, 24, 22, 96, 96
MV Boli, 25, 23, 96, 96
Myanmar Text, 2, 1, 96, 96
Myanmar Text, 3, 2, 96, 96
Myanmar Text, 4, 3, 96, 96
Myanmar Text, 5, 4, 96, 96
Myanmar Text, 6, 4, 96, 96
Myanmar Text, 7, 5, 96, 96
Myanmar Text, 8, 6, 96, 96
Myanmar Text, 9, 6, 96, 96
Myanmar Text, 10, 7, 96, 96
Myanmar Text, 11, 8, 96, 96
Myanmar Text, 12, 9, 96, 96
Myanmar Text, 13, 9, 96, 96
Myanmar Text, 14, 10, 96, 96
Myanmar Text, 15, 11, 96, 96
Myanmar Text, 16, 11, 96, 96
Myanmar Text, 17, 12, 96, 96
Myanmar Text, 18, 13, 96, 96
Myanmar Text, 19, 14, 96, 96
Myanmar Text, 20, 14, 96, 96
Myanmar Text, 21, 15, 96, 96
Myanmar Text, 22, 16, 96, 96
Myanmar Text, 23, 17, 96, 96
Myanmar Text, 24, 17, 96, 96
Myanmar Text, 25, 18, 96, 96
Niagara Engraved, 2, 1, 96, 96
Niagara Engraved, 3, 1, 96, 96
Niagara Engraved, 4, 2, 96, 96
Niagara Engraved, 5, 2, 96, 96
Niagara Engraved, 6, 2, 96, 96
Niagara Engraved, 7, 3, 96, 96
Niagara Engraved, 8, 3, 96, 96
Niagara Engraved, 9, 4, 96, 96
Niagara Engraved, 10, 4, 96, 96
Niagara Engraved, 11, 4, 96, 96
Niagara Engraved, 12, 5, 96, 96
Niagara Engraved, 13, 5, 96, 96
Niagara Engraved, 14, 6, 96, 96
Niagara Engraved, 15, 6, 96, 96
Niagara Engraved, 16, 6, 96, 96
Niagara Engraved, 17, 7, 96, 96
Niagara Engraved, 18, 7, 96, 96
Niagara Engraved, 19, 8, 96, 96
Niagara Engraved, 20, 8, 96, 96
Niagara Engraved, 21, 8, 96, 96
Niagara Engraved, 22, 9, 96, 96
Niagara Engraved, 23, 9, 96, 96
Niagara Engraved, 24, 10, 96, 96
Niagara Engraved, 25, 10, 96, 96
Niagara Solid, 2, 1, 96, 96
Niagara Solid, 3, 1, 96, 96
Niagara Solid, 4, 2, 96, 96
Niagara Solid, 5, 2, 96, 96
Niagara Solid, 6, 2, 96, 96
Niagara Solid, 7, 3, 96, 96
Niagara Solid, 8, 3, 96, 96
Niagara Solid, 9, 4, 96, 96
Niagara Solid, 10, 4, 96, 96
Niagara Solid, 11, 4, 96, 96
Niagara Solid, 12, 5, 96, 96
Niagara Solid, 13, 5, 96, 96
Niagara Solid, 14, 6, 96, 96
Niagara Solid, 15, 6, 96, 96
Niagara Solid, 16, 6, 96, 96
Niagara Solid, 17, 7, 96, 96
Niagara Solid, 18, 7, 96, 96
Niagara Solid, 19, 8, 96, 96
Niagara Solid, 20, 8, 96, 96
Niagara Solid, 21, 8, 96, 96
Niagara Solid, 22, 9, 96, 96
Niagara Solid, 23, 9, 96, 96
Niagara Solid, 24, 10, 96, 96
Niagara Solid, 25, 10, 96, 96
Nirmala UI, 2, 1, 96, 96
Nirmala UI, 3, 2, 96, 96
Nirmala UI, 4, 3, 96, 96
Nirmala UI, 5, 4, 96, 96
Nirmala UI, 6, 4, 96, 96
Nirmala UI, 7, 5, 96, 96
Nirmala UI, 8, 6, 96, 96
Nirmala UI, 9, 6, 96, 96
Nirmala UI, 10, 7, 96, 96
Nirmala UI, 11, 8, 96, 96
Nirmala UI, 12, 9, 96, 96
Nirmala UI, 13, 9, 96, 96
Nirmala UI, 14, 10, 96, 96
Nirmala UI, 15, 11, 96, 96
Nirmala UI, 16, 11, 96, 96
Nirmala UI, 17, 12, 96, 96
Nirmala UI, 18, 13, 96, 96
Nirmala UI, 19, 14, 96, 96
Nirmala UI, 20, 14, 96, 96
Nirmala UI, 21, 15, 96, 96
Nirmala UI, 22, 16, 96, 96
Nirmala UI, 23, 17, 96, 96
Nirmala UI, 24, 17, 96, 96
Nirmala UI, 25, 18, 96, 96
Nirmala UI Semilight, 2, 1, 96, 96
Nirmala UI Semilight, 3, 2, 96, 96
Nirmala UI Semilight, 4, 3, 96, 96
Nirmala UI Semilight, 5, 4, 96, 96
Nirmala UI Semilight, 6, 4, 96, 96
Nirmala UI Semilight, 7, 5, 96, 96
Nirmala UI Semilight, 8, 6, 96, 96
Nirmala UI Semilight, 9, 6, 96, 96
Nirmala UI Semilight, 10, 7, 96, 96
Nirmala UI Semilight, 11, 8, 96, 96
Nirmala UI Semilight, 12, 8, 96, 96
Nirmala UI Semilight, 13, 9, 96, 96
Nirmala UI Semilight, 14, 10, 96, 96
Nirmala UI Semilight, 15, 11, 96, 96
Nirmala UI Semilight, 16, 11, 96, 96
Nirmala UI Semilight, 17, 12, 96, 96
Nirmala UI Semilight, 18, 13, 96, 96
Nirmala UI Semilight, 19, 13, 96, 96
Nirmala UI Semilight, 20, 14, 96, 96
Nirmala UI Semilight, 21, 15, 96, 96
Nirmala UI Semilight, 22, 15, 96, 96
Nirmala UI Semilight, 23, 16, 96, 96
Nirmala UI Semilight, 24, 17, 96, 96
Nirmala UI Semilight, 25, 18, 96, 96
NSimSun, 2, 1, 96, 96
NSimSun, 3, 2, 96, 96
NSimSun, 4, 3, 96, 96
NSimSun, 5, 3, 96, 96
NSimSun, 6, 4, 96, 96
NSimSun, 7, 5, 96, 96
NSimSun, 8, 5, 96, 96
NSimSun, 9, 6, 96, 96
NSimSun, 10, 7, 96, 96
NSimSun, 11, 7, 96, 96
NSimSun, 12, 8, 96, 96
NSimSun, 13, 9, 96, 96
NSimSun, 14, 9, 96, 96
NSimSun, 15, 10, 96, 96
NSimSun, 16, 11, 96, 96
NSimSun, 17, 11, 96, 96
NSimSun, 18, 12, 96, 96
NSimSun, 19, 13, 96, 96
NSimSun, 20, 13, 96, 96
NSimSun, 21, 14, 96, 96
NSimSun, 22, 15, 96, 96
NSimSun, 23, 15, 96, 96
NSimSun, 24, 16, 96, 96
NSimSun, 25, 17, 96, 96
OCR A Extended, 2, 2, 96, 96
OCR A Extended, 3, 2, 96, 96
OCR A Extended, 4, 3, 96, 96
OCR A Extended, 5, 4, 96, 96
OCR A Extended, 6, 5, 96, 96
OCR A Extended, 7, 6, 96, 96
OCR A Extended, 8, 6, 96, 96
OCR A Extended, 9, 7, 96, 96
OCR A Extended, 10, 8, 96, 96
OCR A Extended, 11, 9, 96, 96
OCR A Extended, 12, 10, 96, 96
OCR A Extended, 13, 10, 96, 96
OCR A Extended, 14, 11, 96, 96
OCR A Extended, 15, 12, 96, 96
OCR A Extended, 16, 13, 96, 96
OCR A Extended, 17, 14, 96, 96
OCR A Extended, 18, 14, 96, 96
OCR A Extended, 19, 15, 96, 96
OCR A Extended, 20, 16, 96, 96
OCR A Extended, 21, 17, 96, 96
OCR A Extended, 22, 18, 96, 96
OCR A Extended, 23, 19, 96, 96
OCR A Extended, 24, 19, 96, 96
OCR A Extended, 25, 20, 96, 96
Old English Text MT, 2, 1, 96, 96
Old English Text MT, 3, 2, 96, 96
Old English Text MT, 4, 3, 96, 96
Old English Text MT, 5, 3, 96, 96
Old English Text MT, 6, 4, 96, 96
Old English Text MT, 7, 5, 96, 96
Old English Text MT, 8, 5, 96, 96
Old English Text MT, 9, 6, 96, 96
Old English Text MT, 10, 7, 96, 96
Old English Text MT, 11, 7, 96, 96
Old English Text MT, 12, 8, 96, 96
Old English Text MT, 13, 9, 96, 96
Old English Text MT, 14, 10, 96, 96
Old English Text MT, 15, 10, 96, 96
Old English Text MT, 16, 11, 96, 96
Old English Text MT, 17, 12, 96, 96
Old English Text MT, 18, 12, 96, 96
Old English Text MT, 19, 13, 96, 96
Old English Text MT, 20, 14, 96, 96
Old English Text MT, 21, 14, 96, 96
Old English Text MT, 22, 15, 96, 96
Old English Text MT, 23, 16, 96, 96
Old English Text MT, 24, 16, 96, 96
Old English Text MT, 25, 17, 96, 96
Onyx, 2, 1, 96, 96
Onyx, 3, 1, 96, 96
Onyx, 4, 1, 96, 96
Onyx, 5, 2, 96, 96
Onyx, 6, 2, 96, 96
Onyx, 7, 3, 96, 96
Onyx, 8, 3, 96, 96
Onyx, 9, 3, 96, 96
Onyx, 10, 4, 96, 96
Onyx, 11, 4, 96, 96
Onyx, 12, 4, 96, 96
Onyx, 13, 5, 96, 96
Onyx, 14, 5, 96, 96
Onyx, 15, 6, 96, 96
Onyx, 16, 6, 96, 96
Onyx, 17, 6, 96, 96
Onyx, 18, 7, 96, 96
Onyx, 19, 7, 96, 96
Onyx, 20, 7, 96, 96
Onyx, 21, 8, 96, 96
Onyx, 22, 8, 96, 96
Onyx, 23, 9, 96, 96
Onyx, 24, 9, 96, 96
Onyx, 25, 9, 96, 96
Palace Script MT, 2, 1, 96, 96
Palace Script MT, 3, 1, 96, 96
Palace Script MT, 4, 2, 96, 96
Palace Script MT, 5, 2, 96, 96
Palace Script MT, 6, 3, 96, 96
Palace Script MT, 7, 3, 96, 96
Palace Script MT, 8, 3, 96, 96
Palace Script MT, 9, 4, 96, 96
Palace Script MT, 10, 4, 96, 96
Palace Script MT, 11, 5, 96, 96
Palace Script MT, 12, 5, 96, 96
Palace Script MT, 13, 5, 96, 96
Palace Script MT, 14, 6, 96, 96
Palace Script MT, 15, 6, 96, 96
Palace Script MT, 16, 7, 96, 96
Palace Script MT, 17, 7, 96, 96
Palace Script MT, 18, 8, 96, 96
Palace Script MT, 19, 8, 96, 96
Palace Script MT, 20, 8, 96, 96
Palace Script MT, 21, 9, 96, 96
Palace Script MT, 22, 9, 96, 96
Palace Script MT, 23, 10, 96, 96
Palace Script MT, 24, 10, 96, 96
Palace Script MT, 25, 10, 96, 96
Palatino Linotype, 2, 1, 96, 96
Palatino Linotype, 3, 2, 96, 96
Palatino Linotype, 4, 3, 96, 96
Palatino Linotype, 5, 3, 96, 96
Palatino Linotype, 6, 4, 96, 96
Palatino Linotype, 7, 5, 96, 96
Palatino Linotype, 8, 5, 96, 96
Palatino Linotype, 9, 6, 96, 96
Palatino Linotype, 10, 7, 96, 96
Palatino Linotype, 11, 7, 96, 96
Palatino Linotype, 12, 8, 96, 96
Palatino Linotype, 13, 9, 96, 96
Palatino Linotype, 14, 9, 96, 96
Palatino Linotype, 15, 10, 96, 96
Palatino Linotype, 16, 11, 96, 96
Palatino Linotype, 17, 11, 96, 96
Palatino Linotype, 18, 12, 96, 96
Palatino Linotype, 19, 13, 96, 96
Palatino Linotype, 20, 13, 96, 96
Palatino Linotype, 21, 14, 96, 96
Palatino Linotype, 22, 15, 96, 96
Palatino Linotype, 23, 15, 96, 96
Palatino Linotype, 24, 16, 96, 96
Palatino Linotype, 25, 17, 96, 96
Papyrus, 2, 2, 96, 96
Papyrus, 3, 2, 96, 96
Papyrus, 4, 3, 96, 96
Papyrus, 5, 4, 96, 96
Papyrus, 6, 5, 96, 96
Papyrus, 7, 5, 96, 96
Papyrus, 8, 6, 96, 96
Papyrus, 9, 7, 96, 96
Papyrus, 10, 8, 96, 96
Papyrus, 11, 8, 96, 96
Papyrus, 12, 9, 96, 96
Papyrus, 13, 10, 96, 96
Papyrus, 14, 11, 96, 96
Papyrus, 15, 11, 96, 96
Papyrus, 16, 12, 96, 96
Papyrus, 17, 13, 96, 96
Papyrus, 18, 14, 96, 96
Papyrus, 19, 15, 96, 96
Papyrus, 20, 15, 96, 96
Papyrus, 21, 16, 96, 96
Papyrus, 22, 17, 96, 96
Papyrus, 23, 18, 96, 96
Papyrus, 24, 18, 96, 96
Papyrus, 25, 19, 96, 96
Parchment, 2, 1, 96, 96
Parchment, 3, 1, 96, 96
Parchment, 4, 1, 96, 96
Parchment, 5, 1, 96, 96
Parchment, 6, 2, 96, 96
Parchment, 7, 2, 96, 96
Parchment, 8, 2, 96, 96
Parchment, 9, 2, 96, 96
Parchment, 10, 3, 96, 96
Parchment, 11, 3, 96, 96
Parchment, 12, 3, 96, 96
Parchment, 13, 4, 96, 96
Parchment, 14, 4, 96, 96
Parchment, 15, 4, 96, 96
Parchment, 16, 4, 96, 96
Parchment, 17, 5, 96, 96
Parchment, 18, 5, 96, 96
Parchment, 19, 5, 96, 96
Parchment, 20, 5, 96, 96
Parchment, 21, 6, 96, 96
Parchment, 22, 6, 96, 96
Parchment, 23, 6, 96, 96
Parchment, 24, 7, 96, 96
Parchment, 25, 7, 96, 96
Perpetua, 2, 1, 96, 96
Perpetua, 3, 2, 96, 96
Perpetua, 4, 2, 96, 96
Perpetua, 5, 3, 96, 96
Perpetua, 6, 4, 96, 96
Perpetua, 7, 4, 96, 96
Perpetua, 8, 5, 96, 96
Perpetua, 9, 5, 96, 96
Perpetua, 10, 6, 96, 96
Perpetua, 11, 7, 96, 96
Perpetua, 12, 7, 96, 96
Perpetua, 13, 8, 96, 96
Perpetua, 14, 9, 96, 96
Perpetua, 15, 9, 96, 96
Perpetua, 16, 10, 96, 96
Perpetua, 17, 10, 96, 96
Perpetua, 18, 11, 96, 96
Perpetua, 19, 12, 96, 96
Perpetua, 20, 12, 96, 96
Perpetua, 21, 13, 96, 96
Perpetua, 22, 13, 96, 96
Perpetua, 23, 14, 96, 96
Perpetua, 24, 15, 96, 96
Perpetua, 25, 15, 96, 96
Perpetua Titling MT, 2, 2, 96, 96
Perpetua Titling MT, 3, 3, 96, 96
Perpetua Titling MT, 4, 4, 96, 96
Perpetua Titling MT, 5, 4, 96, 96
Perpetua Titling MT, 6, 5, 96, 96
Perpetua Titling MT, 7, 6, 96, 96
Perpetua Titling MT, 8, 7, 96, 96
Perpetua Titling MT, 9, 8, 96, 96
Perpetua Titling MT, 10, 9, 96, 96
Perpetua Titling MT, 11, 10, 96, 96
Perpetua Titling MT, 12, 11, 96, 96
Perpetua Titling MT, 13, 12, 96, 96
Perpetua Titling MT, 14, 12, 96, 96
Perpetua Titling MT, 15, 13, 96, 96
Perpetua Titling MT, 16, 14, 96, 96
Perpetua Titling MT, 17, 15, 96, 96
Perpetua Titling MT, 18, 16, 96, 96
Perpetua Titling MT, 19, 17, 96, 96
Perpetua Titling MT, 20, 18, 96, 96
Perpetua Titling MT, 21, 19, 96, 96
Perpetua Titling MT, 22, 20, 96, 96
Perpetua Titling MT, 23, 20, 96, 96
Perpetua Titling MT, 24, 21, 96, 96
Perpetua Titling MT, 25, 22, 96, 96
Playbill, 2, 1, 96, 96
Playbill, 3, 1, 96, 96
Playbill, 4, 2, 96, 96
Playbill, 5, 2, 96, 96
Playbill, 6, 3, 96, 96
Playbill, 7, 3, 96, 96
Playbill, 8, 4, 96, 96
Playbill, 9, 4, 96, 96
Playbill, 10, 5, 96, 96
Playbill, 11, 5, 96, 96
Playbill, 12, 6, 96, 96
Playbill, 13, 6, 96, 96
Playbill, 14, 7, 96, 96
Playbill, 15, 7, 96, 96
Playbill, 16, 8, 96, 96
Playbill, 17, 8, 96, 96
Playbill, 18, 9, 96, 96
Playbill, 19, 9, 96, 96
Playbill, 20, 10, 96, 96
Playbill, 21, 10, 96, 96
Playbill, 22, 10, 96, 96
Playbill, 23, 11, 96, 96
Playbill, 24, 11, 96, 96
Playbill, 25, 12, 96, 96
PMingLiU-ExtB, 2, 1, 96, 96
PMingLiU-ExtB, 3, 2, 96, 96
PMingLiU-ExtB, 4, 3, 96, 96
PMingLiU-ExtB, 5, 3, 96, 96
PMingLiU-ExtB, 6, 4, 96, 96
PMingLiU-ExtB, 7, 4, 96, 96
PMingLiU-ExtB, 8, 5, 96, 96
PMingLiU-ExtB, 9, 6, 96, 96
PMingLiU-ExtB, 10, 6, 96, 96
PMingLiU-ExtB, 11, 7, 96, 96
PMingLiU-ExtB, 12, 8, 96, 96
PMingLiU-ExtB, 13, 8, 96, 96
PMingLiU-ExtB, 14, 9, 96, 96
PMingLiU-ExtB, 15, 9, 96, 96
PMingLiU-ExtB, 16, 10, 96, 96
PMingLiU-ExtB, 17, 11, 96, 96
PMingLiU-ExtB, 18, 11, 96, 96
PMingLiU-ExtB, 19, 12, 96, 96
PMingLiU-ExtB, 20, 13, 96, 96
PMingLiU-ExtB, 21, 13, 96, 96
PMingLiU-ExtB, 22, 14, 96, 96
PMingLiU-ExtB, 23, 14, 96, 96
PMingLiU-ExtB, 24, 15, 96, 96
PMingLiU-ExtB, 25, 16, 96, 96
Poor Richard, 2, 1, 96, 96
Poor Richard, 3, 2, 96, 96
Poor Richard, 4, 3, 96, 96
Poor Richard, 5, 3, 96, 96
Poor Richard, 6, 4, 96, 96
Poor Richard, 7, 5, 96, 96
Poor Richard, 8, 6, 96, 96
Poor Richard, 9, 6, 96, 96
Poor Richard, 10, 7, 96, 96
Poor Richard, 11, 8, 96, 96
Poor Richard, 12, 8, 96, 96
Poor Richard, 13, 9, 96, 96
Poor Richard, 14, 10, 96, 96
Poor Richard, 15, 10, 96, 96
Poor Richard, 16, 11, 96, 96
Poor Richard, 17, 12, 96, 96
Poor Richard, 18, 13, 96, 96
Poor Richard, 19, 13, 96, 96
Poor Richard, 20, 14, 96, 96
Poor Richard, 21, 15, 96, 96
Poor Richard, 22, 15, 96, 96
Poor Richard, 23, 16, 96, 96
Poor Richard, 24, 17, 96, 96
Poor Richard, 25, 17, 96, 96
Pristina, 2, 1, 96, 96
Pristina, 3, 2, 96, 96
Pristina, 4, 2, 96, 96
Pristina, 5, 3, 96, 96
Pristina, 6, 3, 96, 96
Pristina, 7, 4, 96, 96
Pristina, 8, 5, 96, 96
Pristina, 9, 5, 96, 96
Pristina, 10, 6, 96, 96
Pristina, 11, 6, 96, 96
Pristina, 12, 7, 96, 96
Pristina, 13, 7, 96, 96
Pristina, 14, 8, 96, 96
Pristina, 15, 8, 96, 96
Pristina, 16, 9, 96, 96
Pristina, 17, 10, 96, 96
Pristina, 18, 10, 96, 96
Pristina, 19, 11, 96, 96
Pristina, 20, 11, 96, 96
Pristina, 21, 12, 96, 96
Pristina, 22, 12, 96, 96
Pristina, 23, 13, 96, 96
Pristina, 24, 14, 96, 96
Pristina, 25, 14, 96, 96
Rage Italic, 2, 1, 96, 96
Rage Italic, 3, 2, 96, 96
Rage Italic, 4, 3, 96, 96
Rage Italic, 5, 3, 96, 96
Rage Italic, 6, 4, 96, 96
Rage Italic, 7, 5, 96, 96
Rage Italic, 8, 6, 96, 96
Rage Italic, 9, 6, 96, 96
Rage Italic, 10, 7, 96, 96
Rage Italic, 11, 8, 96, 96
Rage Italic, 12, 8, 96, 96
Rage Italic, 13, 9, 96, 96
Rage Italic, 14, 10, 96, 96
Rage Italic, 15, 10, 96, 96
Rage Italic, 16, 11, 96, 96
Rage Italic, 17, 12, 96, 96
Rage Italic, 18, 12, 96, 96
Rage Italic, 19, 13, 96, 96
Rage Italic, 20, 14, 96, 96
Rage Italic, 21, 15, 96, 96
Rage Italic, 22, 15, 96, 96
Rage Italic, 23, 16, 96, 96
Rage Italic, 24, 17, 96, 96
Rage Italic, 25, 17, 96, 96
Ravie, 2, 2, 96, 96
Ravie, 3, 3, 96, 96
Ravie, 4, 4, 96, 96
Ravie, 5, 5, 96, 96
Ravie, 6, 6, 96, 96
Ravie, 7, 7, 96, 96
Ravie, 8, 8, 96, 96
Ravie, 9, 9, 96, 96
Ravie, 10, 10, 96, 96
Ravie, 11, 11, 96, 96
Ravie, 12, 12, 96, 96
Ravie, 13, 13, 96, 96
Ravie, 14, 14, 96, 96
Ravie, 15, 15, 96, 96
Ravie, 16, 16, 96, 96
Ravie, 17, 17, 96, 96
Ravie, 18, 18, 96, 96
Ravie, 19, 19, 96, 96
Ravie, 20, 20, 96, 96
Ravie, 21, 21, 96, 96
Ravie, 22, 22, 96, 96
Ravie, 23, 23, 96, 96
Ravie, 24, 24, 96, 96
Ravie, 25, 25, 96, 96
Rockwell, 2, 1, 96, 96
Rockwell, 3, 2, 96, 96
Rockwell, 4, 3, 96, 96
Rockwell, 5, 4, 96, 96
Rockwell, 6, 4, 96, 96
Rockwell, 7, 5, 96, 96
Rockwell, 8, 6, 96, 96
Rockwell, 9, 7, 96, 96
Rockwell, 10, 7, 96, 96
Rockwell, 11, 8, 96, 96
Rockwell, 12, 9, 96, 96
Rockwell, 13, 9, 96, 96
Rockwell, 14, 10, 96, 96
Rockwell, 15, 11, 96, 96
Rockwell, 16, 12, 96, 96
Rockwell, 17, 12, 96, 96
Rockwell, 18, 13, 96, 96
Rockwell, 19, 14, 96, 96
Rockwell, 20, 14, 96, 96
Rockwell, 21, 15, 96, 96
Rockwell, 22, 16, 96, 96
Rockwell, 23, 17, 96, 96
Rockwell, 24, 17, 96, 96
Rockwell, 25, 18, 96, 96
Rockwell Condensed, 2, 1, 96, 96
Rockwell Condensed, 3, 1, 96, 96
Rockwell Condensed, 4, 2, 96, 96
Rockwell Condensed, 5, 2, 96, 96
Rockwell Condensed, 6, 3, 96, 96
Rockwell Condensed, 7, 3, 96, 96
Rockwell Condensed, 8, 4, 96, 96
Rockwell Condensed, 9, 4, 96, 96
Rockwell Condensed, 10, 5, 96, 96
Rockwell Condensed, 11, 5, 96, 96
Rockwell Condensed, 12, 6, 96, 96
Rockwell Condensed, 13, 6, 96, 96
Rockwell Condensed, 14, 7, 96, 96
Rockwell Condensed, 15, 7, 96, 96
Rockwell Condensed, 16, 8, 96, 96
Rockwell Condensed, 17, 8, 96, 96
Rockwell Condensed, 18, 9, 96, 96
Rockwell Condensed, 19, 9, 96, 96
Rockwell Condensed, 20, 10, 96, 96
Rockwell Condensed, 21, 10, 96, 96
Rockwell Condensed, 22, 11, 96, 96
Rockwell Condensed, 23, 11, 96, 96
Rockwell Condensed, 24, 12, 96, 96
Rockwell Condensed, 25, 12, 96, 96
Rockwell Extra Bold, 2, 2, 96, 96
Rockwell Extra Bold, 3, 3, 96, 96
Rockwell Extra Bold, 4, 4, 96, 96
Rockwell Extra Bold, 5, 5, 96, 96
Rockwell Extra Bold, 6, 6, 96, 96
Rockwell Extra Bold, 7, 6, 96, 96
Rockwell Extra Bold, 8, 7, 96, 96
Rockwell Extra Bold, 9, 8, 96, 96
Rockwell Extra Bold, 10, 9, 96, 96
Rockwell Extra Bold, 11, 10, 96, 96
Rockwell Extra Bold, 12, 11, 96, 96
Rockwell Extra Bold, 13, 12, 96, 96
Rockwell Extra Bold, 14, 13, 96, 96
Rockwell Extra Bold, 15, 14, 96, 96
Rockwell Extra Bold, 16, 15, 96, 96
Rockwell Extra Bold, 17, 16, 96, 96
Rockwell Extra Bold, 18, 17, 96, 96
Rockwell Extra Bold, 19, 17, 96, 96
Rockwell Extra Bold, 20, 18, 96, 96
Rockwell Extra Bold, 21, 19, 96, 96
Rockwell Extra Bold, 22, 20, 96, 96
Rockwell Extra Bold, 23, 21, 96, 96
Rockwell Extra Bold, 24, 22, 96, 96
Rockwell Extra Bold, 25, 23, 96, 96
Script MT Bold, 2, 1, 96, 96
Script MT Bold, 3, 2, 96, 96
Script MT Bold, 4, 3, 96, 96
Script MT Bold, 5, 3, 96, 96
Script MT Bold, 6, 4, 96, 96
Script MT Bold, 7, 5, 96, 96
Script MT Bold, 8, 6, 96, 96
Script MT Bold, 9, 6, 96, 96
Script MT Bold, 10, 7, 96, 96
Script MT Bold, 11, 8, 96, 96
Script MT Bold, 12, 8, 96, 96
Script MT Bold, 13, 9, 96, 96
Script MT Bold, 14, 10, 96, 96
Script MT Bold, 15, 10, 96, 96
Script MT Bold, 16, 11, 96, 96
Script MT Bold, 17, 12, 96, 96
Script MT Bold, 18, 13, 96, 96
Script MT Bold, 19, 13, 96, 96
Script MT Bold, 20, 14, 96, 96
Script MT Bold, 21, 15, 96, 96
Script MT Bold, 22, 15, 96, 96
Script MT Bold, 23, 16, 96, 96
Script MT Bold, 24, 17, 96, 96
Script MT Bold, 25, 17, 96, 96
Segoe MDL2 Assets, 2, 2, 96, 96
Segoe MDL2 Assets, 3, 3, 96, 96
Segoe MDL2 Assets, 4, 3, 96, 96
Segoe MDL2 Assets, 5, 4, 96, 96
Segoe MDL2 Assets, 6, 5, 96, 96
Segoe MDL2 Assets, 7, 6, 96, 96
Segoe MDL2 Assets, 8, 7, 96, 96
Segoe MDL2 Assets, 9, 8, 96, 96
Segoe MDL2 Assets, 10, 9, 96, 96
Segoe MDL2 Assets, 11, 9, 96, 96
